"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",5.022,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",5.163,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",4.866,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",6.394,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",6.439,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",6.343,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",5.143,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",5.183,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",5.098,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",5.345,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",5.299,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",5.397,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",5.592,,,,"Repository: OECD"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",5.525,,,,"Repository: OECD"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",5.669,,,,"Repository: OECD"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",5.711,,,,"Repository: OECD"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",5.65,,,,"Repository: OECD"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",5.78,,,,"Repository: OECD"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",6.055,,,,"Repository: OECD"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",6.039,,,,"Repository: OECD"
"Australia","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",6.074,,,,"Repository: OECD"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2023",5.264,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2023",5.476,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2023",5.025,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",4.992,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",5.164,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",4.798,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",6.459,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",6.508,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",6.403,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",5.201,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",5.365,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",5.016,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",4.56,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",4.68,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",4.424,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",4.933,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",5.111,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",4.731,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",5.561,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2017",5.97,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2017",5.097,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2016",6.064,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2016",6.477,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2016",5.595,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2015",5.802,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2015",6.18,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Austria","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2015",5.373,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2022",5.65,,,"Unemployment definition: Two criteria (not in employment and currently available)","Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2022",4.81,,,"Unemployment definition: Two criteria (not in employment and currently available)","Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2022",6.54,,,"Unemployment definition: Two criteria (not in employment and currently available)","Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2021",6.04,,,"Unemployment definition: Two criteria (not in employment and currently available)","Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 61.5 years old"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2021",5.15,,,"Unemployment definition: Two criteria (not in employment and currently available)","Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 61.5 years old"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2021",7,,,"Unemployment definition: Two criteria (not in employment and currently available)","Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 61.5 years old"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2020",7.24,,,"Unemployment definition: Two criteria (not in employment and currently available)","Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 64 for men and 61 for women"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2020",6.13,,,"Unemployment definition: Two criteria (not in employment and currently available)","Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 64 for men and 61 for women"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2020",8.44,,,"Unemployment definition: Two criteria (not in employment and currently available)","Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 64 for men and 61 for women"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2019",5,,,"Unemployment definition: Two criteria (not in employment and currently available)","Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 63.5 for men and 60.5 for women"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2019",4.29,,,"Unemployment definition: Two criteria (not in employment and currently available)","Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 63.5 for men and 60.5 for women"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2019",5.78,,,"Unemployment definition: Two criteria (not in employment and currently available)","Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 63.5 for men and 60.5 for women"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2018",4.9,,"Nonstandard age group: Excluding ages 71+",,"Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Male","Age (Youth, adults): 15+","2018",4.1,,"Nonstandard age group: Excluding ages 71+",,"Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Female","Age (Youth, adults): 15+","2018",5.8,,"Nonstandard age group: Excluding ages 71+",,"Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Azerbaijan","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Total","Age (Youth, adults): 15+","2017",5,,,,"Employment definition: Excluding own-use production workers | Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
